ad_id,ad_advertiser,first_shown,last_shown,unique_user_views,target_audience,country_list,gender,age,additional_parameters,video_link
1795130914996290,MAX MARA FASHION GROUP SRL,04-02-2024,04-02-2024,10K-100K,5.0M-6.1M,['United Kingdom'],"[{'country': 'United Kingdom', 'gender': {'Male': False, 'Female': True, 'Unknown': False}}]","[{'country': 'United Kingdom', 'ages': {'13-17': False, '18-24': False, '25-34': True, '35-44': True, '45-54': False, '55+': False}}]","[{'Audience': 'No', 'Interests': 'Apparel & Accessories, Beauty & Personal Care', 'Video interactions': 'Lifestyle, Beauty & Style', 'Creator interactions': 'Travel, Fashion & Beauty'}]",https://library.tiktok.com/api/v1/cdn/1712170919/video/aHR0cHM6Ly92NzcudGlrdG9rY2RuLmNvbS8zYjc5MzdjZTgxODIyNWYzYjIwMTk3MmE2Yjg4OWM5Yy82NjBkZmMxYi92aWRlby90b3MvYWxpc2cvdG9zLWFsaXNnLXZlLTAwNTFjMDAxLXNnL29NOUtFNUZFZTlOU2dJT1FaQkZtQWtvRGdzUUNEQnlWZnBDRHI0Lw==/de7bb819-7780-4a0a-9c90-6fcc1b107439?a=475769&bti=PDU2NmYwMy86&ch=0&cr=0&dr=1&cd=0%7C0%7C0%7C0&cv=1&br=1620&bt=810&cs=0&ds=1&ft=.NpOcInz7ThdQfErXq8Zmo&mime_type=video_mp4&qs=0&rc=O2c8OTw1Njc8aWg5ZjM0OEBpM3g4aXY5cms8cjMzODYzNEBiY2NiYzJjXl8xNTNjYWAtYSNvX2liMmQ0LzJgLS1kMC1zcw%3D%3D&vvpl=1&l=20240403190158B6DEBD35A764437F9E47&btag=e00088000&cc=13
1794628881864705,Intwine Fashion Ltd,03/26/2024,04-02-2024,1K-10K,10.2M-12.5M,['United Kingdom'],"[{'country': 'United Kingdom', 'gender': {'Male': False, 'Female': True, 'Unknown': False}}]","[{'country': 'United Kingdom', 'ages': {'13-17': False, '18-24': True, '25-34': True, '35-44': True, '45-54': True, '55+': True}}]","[{'Audience': 'Yes', 'Interests': 'None', 'Video interactions': 'None', 'Creator interactions': 'None'}]",https://library.tiktok.com/api/v1/cdn/1712170922/video/aHR0cHM6Ly92MTZtLnRpa3Rva2Nkbi5jb20vYmM5ZjU1YWJkYjI1ZjY2NWFiZTg1YjEzOGM5YTFkYjQvNjYwZGZjMWUvdmlkZW8vdG9zL3VzZWFzdDJhL3Rvcy11c2Vhc3QyYS12ZS0wMDY4LWV1dHRwL29NZUdSbUtQQUFzRUVqbUREQUlGcnNZZjZTUFF4RlFEZ2tQQm0wLw==/54b4a1b4-5693-4e56-a364-4497bc3b8512?a=475769&bti=PDU2NmYwMy86&ch=0&cr=0&dr=1&cd=0%7C0%7C0%7C0&cv=1&br=3798&bt=1899&cs=0&ds=6&ft=.NpOcInz7ThZQfErXq8Zmo&mime_type=video_mp4&qs=0&rc=NzQzOThoNmU1Njk3NDxkNkBpam84d3A5cmhucjMzZjczM0AtL2JeXzAtXy4xL14zLmNfYSNtMWUwMmRrYC5gLS1kMWNzcw%3D%3D&vvpl=1&l=202404031902005A03CA0BC93A7B7D1742&btag=e00088000&cc=3
1795143764512786,user161922560,04-01-2024,04-02-2024,1K-10K,22.1M-27.0M,['United Kingdom'],"[{'country': 'United Kingdom', 'gender': {'Male': True, 'Female': True, 'Unknown': True}}]","[{'country': 'United Kingdom', 'ages': {'13-17': True, '18-24': True, '25-34': True, '35-44': True, '45-54': True, '55+': True}}]","[{'Audience': 'No', 'Interests': 'None', 'Video interactions': 'None', 'Creator interactions': 'None'}]",https://library.tiktok.com/api/v1/cdn/1712170924/video/aHR0cHM6Ly92NzcudGlrdG9rY2RuLmNvbS9mMDg0MWYyNjM4NTU5NzI0YzQ4NDk1YjhlNzY2MTFlMS82NjBkZmMxOS92aWRlby90b3MvdXNlYXN0MmEvdG9zLXVzZWFzdDJhLXZlLTAwNjgtZXV0dHAvb1lCOVJmRHJDRXFmdEZqVEt1enlQN01FZ01tRlFFbVJESVFBWVIv/ce632844-102b-44bd-9005-5fecb9276e21?a=475769&bti=PDU2NmYwMy86&ch=0&cr=0&dr=1&cd=0%7C0%7C0%7C0&cv=1&br=3552&bt=1776&cs=0&ds=6&ft=.NpOcInz7ThzQfErXq8Zmo&mime_type=video_mp4&qs=0&rc=PGZnZjw6PDZpN2c4NjtkZkBpMzs5cG05cm1kcjMzZjczM0A0MzBgMjZfNTExMDQyY2ExYSNnZTZfMmQ0ajJgLS1kMWNzcw%3D%3D&vvpl=1&l=202404031902039204B67CF58C747EA9E3&btag=e00088000&cc=13
1795145069978641,crmxxxx,04-01-2024,04-02-2024,1K-10K,22.1M-27.0M,['United Kingdom'],"[{'country': 'United Kingdom', 'gender': {'Male': True, 'Female': True, 'Unknown': True}}]","[{'country': 'United Kingdom', 'ages': {'13-17': True, '18-24': True, '25-34': True, '35-44': True, '45-54': True, '55+': True}}]","[{'Audience': 'No', 'Interests': 'None', 'Video interactions': 'None', 'Creator interactions': 'None'}]",https://library.tiktok.com/api/v1/cdn/1712170927/video/aHR0cHM6Ly92MTZtLnRpa3Rva2Nkbi5jb20vOGFjMTNjMmFkZWExZjQ4YzBmZmFlNWRiMjFmYzA2NWEvNjYwZGZjMTgvdmlkZW8vdG9zL3VzZWFzdDJhL3Rvcy11c2Vhc3QyYS12ZS0wMDY4YzAwMS1ldXR0cC9vQVF3VE16SVdFZnFHZ2pIdUNJQXdGRUdkZUREQ0VjTlhmWUxPZS8=/574a23c6-916a-4ca4-aa35-c04dc2e9e327?a=475769&bti=PDU2NmYwMy86&ch=0&cr=0&dr=1&cd=0%7C0%7C0%7C0&cv=1&br=1600&bt=800&cs=0&ds=6&ft=.NpOcInz7TheQfErXq8Zmo&mime_type=video_mp4&qs=0&rc=NGU1Ojw1Nzg7OGdnM2czZ0BpMzQ4cnE5cmx5cjMzZjczM0BiNl9iMWFeXy4xYzMzXy02YSMzZ3AyMmRzYjFgLS1kMWNzcw%3D%3D&vvpl=1&l=202404031902069204B67CF58C747EAA3B&btag=e00088000&cc=3
1795127569024017,JO THIRTY LONDON FASHION WHOLESALE LIMITED,04-01-2024,04-02-2024,1K-10K,8.2M-10.0M,['United Kingdom'],"[{'country': 'United Kingdom', 'gender': {'Male': False, 'Female': True, 'Unknown': False}}]","[{'country': 'United Kingdom', 'ages': {'13-17': False, '18-24': False, '25-34': True, '35-44': True, '45-54': True, '55+': True}}]","[{'Audience': 'No', 'Interests': 'None', 'Video interactions': 'None', 'Creator interactions': 'None'}]",https://library.tiktok.com/api/v1/cdn/1712170930/video/aHR0cHM6Ly92NzcudGlrdG9rY2RuLmNvbS8wYTBhMzQ2NWI1NmVlMTBjZTU3NWMyODRmN2VjZWNiOS82NjBkZmMzMC92aWRlby90b3MvdXNlYXN0MmEvdG9zLXVzZWFzdDJhLXZlLTAwNjhjMDAxLWV1dHRwL29RZ1BGSU5hTUdkZXF6eDhBR0Vkd2Z0RExBUGdlUmVqS0l0TFo4Lw==/b7ad82e2-f94e-4fe9-8e8f-16dcb5ffc5a0?a=475769&bti=PDU2NmYwMy86&ch=0&cr=0&dr=1&cd=0%7C0%7C0%7C0&cv=1&br=2020&bt=1010&cs=0&ds=6&ft=.NpOcInz7Th3QfErXq8Zmo&mime_type=video_mp4&qs=0&rc=NTM3ZjU7NjtkODw2ZDw0ZkBpanZ0aHk5cng5cjMzZjczM0A2LmJgYi5hNTMxMV42XzYyYSNzL24uMmQ0ZzBgLS1kMWNzcw%3D%3D&vvpl=1&l=202404031902083A7C7E861227FB7C2958&btag=e00088000&cc=13
1795127356077090,LUSI FASHION LTD,04-01-2024,04-02-2024,1K-10K,3.8M-4.6M,['United Kingdom'],"[{'country': 'United Kingdom', 'gender': {'Male': False, 'Female': True, 'Unknown': False}}]","[{'country': 'United Kingdom', 'ages': {'13-17': False, '18-24': False, '25-34': False, '35-44': True, '45-54': True, '55+': True}}]","[{'Audience': 'No', 'Interests': 'News & Entertainment, Beauty & Personal Care, Apparel & Accessories', 'Video interactions': 'None', 'Creator interactions': 'None'}]",https://library.tiktok.com/api/v1/cdn/1712170933/video/aHR0cHM6Ly92NzcudGlrdG9rY2RuLmNvbS9kY2EwYzI4NTljYzcyMzdhZTU2ZDJkMmE3NTUwMzk3ZS82NjBkZmM1My92aWRlby90b3MvdXNlYXN0MmEvdG9zLXVzZWFzdDJhLXZlLTAwNjgtZXV0dHAvb2toUVJpaTNBOEpFc2tQbVJDSUJESnU2R0VJZlFnRk5yQVZCZkQv/a24e1d18-1f97-40b4-bada-740a684cc2af?a=475769&bti=PDU2NmYwMy86&ch=0&cr=0&dr=1&cd=0%7C0%7C0%7C0&cv=1&br=2796&bt=1398&cs=0&ds=6&ft=.NpOcInz7ThbQfErXq8Zmo&mime_type=video_mp4&qs=0&rc=ZTU8OGg0NDRoOGhoZzg5NUBpM2t2NWw5cndmcjMzZjczM0A0MDVeYjZfXjYxMDViXjBgYSMvNjNjMmRzMTBgLS1kMWNzcw%3D%3D&vvpl=1&l=202404031902119204B67CF58C747EAB19&btag=e00090000&cc=13
1795127170507794,LUSI FASHION LTD,04-01-2024,04-02-2024,1K-10K,4.6M-5.6M,['United Kingdom'],"[{'country': 'United Kingdom', 'gender': {'Male': False, 'Female': True, 'Unknown': False}}]","[{'country': 'United Kingdom', 'ages': {'13-17': False, '18-24': False, '25-34': False, '35-44': True, '45-54': True, '55+': True}}]","[{'Audience': 'No', 'Interests': 'None', 'Video interactions': 'None', 'Creator interactions': 'None'}]",https://library.tiktok.com/api/v1/cdn/1712170935/video/aHR0cHM6Ly92MTZtLnRpa3Rva2Nkbi5jb20vYzVlOTllNzZkMDQ1MWM4OGNhMDJkYWIwM2FkMjc3ZGMvNjYwZGZjNGMvdmlkZW8vdG9zL3VzZWFzdDJhL3Rvcy11c2Vhc3QyYS12ZS0wMDY4YzAwMS1ldXR0cC9vd3pobkFIY0dBNElmQWlJeGgxRWNibVFGQUNhb0dQNG9wNkJpNC8=/4d451ef7-01d1-43db-932e-88c4f3a7afdd?a=475769&bti=PDU2NmYwMy86&ch=0&cr=0&dr=1&cd=0%7C0%7C0%7C0&cv=1&br=1674&bt=837&cs=0&ds=6&ft=.NpOcInz7ThJQfErXq8Zmo&mime_type=video_mp4&qs=0&rc=NTU3NWk7Z2U1NDk5ZzdpOkBpM3JlOms5cjl4cjMzZjczM0BgNmE2YGFgNjUxMzMwLl9hYSNwXzBiMmQ0ZjBgLS1kMWNzcw%3D%3D&vvpl=1&l=202404031902139204B67CF58C747EABAB&btag=e00088000&cc=3
1795145929372689,flexchung,04-01-2024,04-02-2024,1K-10K,22.1M-27.0M,['United Kingdom'],"[{'country': 'United Kingdom', 'gender': {'Male': True, 'Female': True, 'Unknown': True}}]","[{'country': 'United Kingdom', 'ages': {'13-17': True, '18-24': True, '25-34': True, '35-44': True, '45-54': True, '55+': True}}]","[{'Audience': 'No', 'Interests': 'None', 'Video interactions': 'None', 'Creator interactions': 'None'}]",https://library.tiktok.com/api/v1/cdn/1712170937/video/aHR0cHM6Ly92NzcudGlrdG9rY2RuLmNvbS8yZDhiMWMzMWJkZTlkNDBkMmI0ZGVmNWU4MzU5MjIxMS82NjBkZmM3MS92aWRlby90b3MvdXNlYXN0MmEvdG9zLXVzZWFzdDJhLXZlLTAwNjgtZXV0dHAvb3dUVkdOUUNmQVF3bmJnOGdEUm1GOUIwakVEUEZFNzlHc1VJZTkv/fb6ee9da-2287-4588-a360-572e8d86f8d9?a=475769&bti=PDU2NmYwMy86&ch=0&cr=0&dr=1&cd=0%7C0%7C0%7C0&cv=1&br=1930&bt=965&cs=0&ds=6&ft=.NpOcInz7Th6QfErXq8Zmo&mime_type=video_mp4&qs=0&rc=NzRnOjhmOTw0OWRnNmUzZ0BpMzk6ang5cmtmcjMzZjczM0BhLjQzNWIyXmIxNGNjMjJjYSNxcWllMmRrYTJgLS1kMWNzcw%3D%3D&vvpl=1&l=202404031902163A7C7E861227FB7C2AAD&btag=e00090000&cc=13
1795083338022914,Chevmon Fashion KG,04-01-2024,04-02-2024,1K-10K,125.7M-153.6M,"['Belgium', 'Denmark', 'Finland', 'France', 'Germany', 'Ireland', 'Italy', 'Netherlands', 'Norway', 'Portugal', 'Spain', 'Sweden', 'Switzerland', 'United Kingdom']","[{'country': 'Belgium', 'gender': {'Male': True, 'Female': True, 'Unknown': True}}, {'country': 'Denmark', 'gender': {'Male': True, 'Female': True, 'Unknown': True}}, {'country': 'Finland', 'gender': {'Male': True, 'Female': True, 'Unknown': True}}, {'country': 'France', 'gender': {'Male': True, 'Female': True, 'Unknown': True}}, {'country': 'Germany', 'gender': {'Male': True, 'Female': True, 'Unknown': True}}, {'country': 'Ireland', 'gender': {'Male': True, 'Female': True, 'Unknown': True}}, {'country': 'Italy', 'gender': {'Male': True, 'Female': True, 'Unknown': True}}, {'country': 'Netherlands', 'gender': {'Male': True, 'Female': True, 'Unknown': True}}, {'country': 'Norway', 'gender': {'Male': True, 'Female': True, 'Unknown': True}}, {'country': 'Portugal', 'gender': {'Male': True, 'Female': True, 'Unknown': True}}, {'country': 'Spain', 'gender': {'Male': True, 'Female': True, 'Unknown': True}}, {'country': 'Sweden', 'gender': {'Male': True, 'Female': True, 'Unknown': True}}, {'country': 'Switzerland', 'gender': {'Male': True, 'Female': True, 'Unknown': True}}, {'country': 'United Kingdom', 'gender': {'Male': True, 'Female': True, 'Unknown': True}}]","[{'country': 'Belgium', 'ages': {'13-17': True, '18-24': True, '25-34': True, '35-44': True, '45-54': True, '55+': True}}, {'country': 'Denmark', 'ages': {'13-17': True, '18-24': True, '25-34': True, '35-44': True, '45-54': True, '55+': True}}, {'country': 'Finland', 'ages': {'13-17': True, '18-24': True, '25-34': True, '35-44': True, '45-54': True, '55+': True}}, {'country': 'France', 'ages': {'13-17': True, '18-24': True, '25-34': True, '35-44': True, '45-54': True, '55+': True}}, {'country': 'Germany', 'ages': {'13-17': True, '18-24': True, '25-34': True, '35-44': True, '45-54': True, '55+': True}}, {'country': 'Ireland', 'ages': {'13-17': True, '18-24': True, '25-34': True, '35-44': True, '45-54': True, '55+': True}}, {'country': 'Italy', 'ages': {'13-17': True, '18-24': True, '25-34': True, '35-44': True, '45-54': True, '55+': True}}, {'country': 'Netherlands', 'ages': {'13-17': True, '18-24': True, '25-34': True, '35-44': True, '45-54': True, '55+': True}}, {'country': 'Norway', 'ages': {'13-17': True, '18-24': True, '25-34': True, '35-44': True, '45-54': True, '55+': True}}, {'country': 'Portugal', 'ages': {'13-17': True, '18-24': True, '25-34': True, '35-44': True, '45-54': True, '55+': True}}, {'country': 'Spain', 'ages': {'13-17': True, '18-24': True, '25-34': True, '35-44': True, '45-54': True, '55+': True}}, {'country': 'Sweden', 'ages': {'13-17': True, '18-24': True, '25-34': True, '35-44': True, '45-54': True, '55+': True}}, {'country': 'Switzerland', 'ages': {'13-17': True, '18-24': True, '25-34': True, '35-44': True, '45-54': True, '55+': True}}, {'country': 'United Kingdom', 'ages': {'13-17': True, '18-24': True, '25-34': True, '35-44': True, '45-54': True, '55+': True}}]","[{'Audience': 'No', 'Interests': 'None', 'Video interactions': 'None', 'Creator interactions': 'None'}]",https://library.tiktok.com/api/v1/cdn/1712170940/video/aHR0cHM6Ly92NzcudGlrdG9rY2RuLmNvbS9iMTRlNzk5NjM2ZDZkNzdkMDQyODFjNzEzZmNlNjMzZi82NjBkZmM0My92aWRlby90b3MvdXNlYXN0MmEvdG9zLXVzZWFzdDJhLXZlLTAwNTFjNzk5LWV1dHRwL29jQXpEczhEQWlFQkEzOUZEWkI4WVVQd3V6NWdRWHMxQWlHSUQv/2ba43125-a980-412a-84aa-b6d81c019f6f?a=475769&bti=PDU2NmYwMy86&ch=0&cr=0&dr=1&cd=0%7C0%7C0%7C0&cv=1&br=1556&bt=778&cs=0&ds=1&ft=.NpOcInz7ThiQfErXq8Zmo&mime_type=video_mp4&qs=0&rc=aDM1aWlkOjllZjM0MzdlZ0BpampranY5cnB4cjMzODYzNEBeMWAwNGIuNWExMjE1MjAzYSNfcnJyMmRrYTFgLS1kMC1zcw%3D%3D&vvpl=1&l=202404031902193A7C7E861227FB7C2AF8&btag=e00088000&cc=13
1795083338017826,Chevmon Fashion KG,04-01-2024,04-02-2024,0-1K,125.7M-153.6M,"['Belgium', 'Denmark', 'Finland', 'France', 'Germany', 'Ireland', 'Italy', 'Netherlands', 'Norway', 'Portugal', 'Spain', 'Sweden', 'Switzerland', 'United Kingdom']","[{'country': 'Belgium', 'gender': {'Male': True, 'Female': True, 'Unknown': True}}, {'country': 'Denmark', 'gender': {'Male': True, 'Female': True, 'Unknown': True}}, {'country': 'Finland', 'gender': {'Male': True, 'Female': True, 'Unknown': True}}, {'country': 'France', 'gender': {'Male': True, 'Female': True, 'Unknown': True}}, {'country': 'Germany', 'gender': {'Male': True, 'Female': True, 'Unknown': True}}, {'country': 'Ireland', 'gender': {'Male': True, 'Female': True, 'Unknown': True}}, {'country': 'Italy', 'gender': {'Male': True, 'Female': True, 'Unknown': True}}, {'country': 'Netherlands', 'gender': {'Male': True, 'Female': True, 'Unknown': True}}, {'country': 'Norway', 'gender': {'Male': True, 'Female': True, 'Unknown': True}}, {'country': 'Portugal', 'gender': {'Male': True, 'Female': True, 'Unknown': True}}, {'country': 'Spain', 'gender': {'Male': True, 'Female': True, 'Unknown': True}}, {'country': 'Sweden', 'gender': {'Male': True, 'Female': True, 'Unknown': True}}, {'country': 'Switzerland', 'gender': {'Male': True, 'Female': True, 'Unknown': True}}, {'country': 'United Kingdom', 'gender': {'Male': True, 'Female': True, 'Unknown': True}}]","[{'country': 'Belgium', 'ages': {'13-17': True, '18-24': True, '25-34': True, '35-44': True, '45-54': True, '55+': True}}, {'country': 'Denmark', 'ages': {'13-17': True, '18-24': True, '25-34': True, '35-44': True, '45-54': True, '55+': True}}, {'country': 'Finland', 'ages': {'13-17': True, '18-24': True, '25-34': True, '35-44': True, '45-54': True, '55+': True}}, {'country': 'France', 'ages': {'13-17': True, '18-24': True, '25-34': True, '35-44': True, '45-54': True, '55+': True}}, {'country': 'Germany', 'ages': {'13-17': True, '18-24': True, '25-34': True, '35-44': True, '45-54': True, '55+': True}}, {'country': 'Ireland', 'ages': {'13-17': True, '18-24': True, '25-34': True, '35-44': True, '45-54': True, '55+': True}}, {'country': 'Italy', 'ages': {'13-17': True, '18-24': True, '25-34': True, '35-44': True, '45-54': True, '55+': True}}, {'country': 'Netherlands', 'ages': {'13-17': True, '18-24': True, '25-34': True, '35-44': True, '45-54': True, '55+': True}}, {'country': 'Norway', 'ages': {'13-17': True, '18-24': True, '25-34': True, '35-44': True, '45-54': True, '55+': True}}, {'country': 'Portugal', 'ages': {'13-17': True, '18-24': True, '25-34': True, '35-44': True, '45-54': True, '55+': True}}, {'country': 'Spain', 'ages': {'13-17': True, '18-24': True, '25-34': True, '35-44': True, '45-54': True, '55+': True}}, {'country': 'Sweden', 'ages': {'13-17': True, '18-24': True, '25-34': True, '35-44': True, '45-54': True, '55+': True}}, {'country': 'Switzerland', 'ages': {'13-17': True, '18-24': True, '25-34': True, '35-44': True, '45-54': True, '55+': True}}, {'country': 'United Kingdom', 'ages': {'13-17': True, '18-24': True, '25-34': True, '35-44': True, '45-54': True, '55+': True}}]","[{'Audience': 'No', 'Interests': 'None', 'Video interactions': 'None', 'Creator interactions': 'None'}]",https://library.tiktok.com/api/v1/cdn/1712170943/video/aHR0cHM6Ly92NzcudGlrdG9rY2RuLmNvbS83MDMxODgwODY4NTdiYmE3OTI2MDE1YWMxZTU3MmVlZi82NjBkZmMyYy92aWRlby90b3MvdXNlYXN0MmEvdG9zLXVzZWFzdDJhLXZlLTAwNTFjNzk5LWV1dHRwL29RSnpFWUFnOTE0QTZobWlnNHZaRlVBbk9nSTBCbmk5dm5JRlov/4b2379ea-166b-46ee-b665-fd4ab158768a?a=475769&bti=PDU2NmYwMy86&ch=0&cr=0&dr=1&cd=0%7C0%7C0%7C0&cv=1&br=1016&bt=508&cs=0&ds=1&ft=.NpOcInz7ThuQfErXq8Zmo&mime_type=video_mp4&qs=0&rc=aDk0PDVoNTw0aDU8OWlmZUBpMzkzNmw5cnB4cjMzODYzNEAtLTA0MWAxNTQxL2ExMl4tYSM1c19lMmRjYTFgLS1kMC1zcw%3D%3D&vvpl=1&l=202404031902213A7C7E861227FB7C2B78&btag=e00088000&cc=13
1795081088666657,Chevmon Fashion KG,04-01-2024,04-02-2024,0-1K,54.9M-67.1M,"['Belgium', 'Denmark', 'Finland', 'France', 'Ireland', 'Italy', 'Netherlands', 'Norway', 'Portugal', 'Spain', 'Sweden', 'Switzerland', 'United Kingdom']","[{'country': 'Belgium', 'gender': {'Male': False, 'Female': True, 'Unknown': False}}, {'country': 'Denmark', 'gender': {'Male': False, 'Female': True, 'Unknown': False}}, {'country': 'Finland', 'gender': {'Male': False, 'Female': True, 'Unknown': False}}, {'country': 'France', 'gender': {'Male': False, 'Female': True, 'Unknown': False}}, {'country': 'Ireland', 'gender': {'Male': False, 'Female': True, 'Unknown': False}}, {'country': 'Italy', 'gender': {'Male': False, 'Female': True, 'Unknown': False}}, {'country': 'Netherlands', 'gender': {'Male': False, 'Female': True, 'Unknown': False}}, {'country': 'Norway', 'gender': {'Male': False, 'Female': True, 'Unknown': False}}, {'country': 'Portugal', 'gender': {'Male': False, 'Female': True, 'Unknown': False}}, {'country': 'Spain', 'gender': {'Male': False, 'Female': True, 'Unknown': False}}, {'country': 'Sweden', 'gender': {'Male': False, 'Female': True, 'Unknown': False}}, {'country': 'Switzerland', 'gender': {'Male': False, 'Female': True, 'Unknown': False}}, {'country': 'United Kingdom', 'gender': {'Male': False, 'Female': True, 'Unknown': False}}]","[{'country': 'Belgium', 'ages': {'13-17': True, '18-24': True, '25-34': True, '35-44': True, '45-54': True, '55+': True}}, {'country': 'Denmark', 'ages': {'13-17': True, '18-24': True, '25-34': True, '35-44': True, '45-54': True, '55+': True}}, {'country': 'Finland', 'ages': {'13-17': True, '18-24': True, '25-34': True, '35-44': True, '45-54': True, '55+': True}}, {'country': 'France', 'ages': {'13-17': True, '18-24': True, '25-34': True, '35-44': True, '45-54': True, '55+': True}}, {'country': 'Ireland', 'ages': {'13-17': True, '18-24': True, '25-34': True, '35-44': True, '45-54': True, '55+': True}}, {'country': 'Italy', 'ages': {'13-17': True, '18-24': True, '25-34': True, '35-44': True, '45-54': True, '55+': True}}, {'country': 'Netherlands', 'ages': {'13-17': True, '18-24': True, '25-34': True, '35-44': True, '45-54': True, '55+': True}}, {'country': 'Norway', 'ages': {'13-17': True, '18-24': True, '25-34': True, '35-44': True, '45-54': True, '55+': True}}, {'country': 'Portugal', 'ages': {'13-17': True, '18-24': True, '25-34': True, '35-44': True, '45-54': True, '55+': True}}, {'country': 'Spain', 'ages': {'13-17': True, '18-24': True, '25-34': True, '35-44': True, '45-54': True, '55+': True}}, {'country': 'Sweden', 'ages': {'13-17': True, '18-24': True, '25-34': True, '35-44': True, '45-54': True, '55+': True}}, {'country': 'Switzerland', 'ages': {'13-17': True, '18-24': True, '25-34': True, '35-44': True, '45-54': True, '55+': True}}, {'country': 'United Kingdom', 'ages': {'13-17': True, '18-24': True, '25-34': True, '35-44': True, '45-54': True, '55+': True}}]","[{'Audience': 'No', 'Interests': 'None', 'Video interactions': 'None', 'Creator interactions': 'None'}]",https://library.tiktok.com/api/v1/cdn/1712170945/video/aHR0cHM6Ly92NzcudGlrdG9rY2RuLmNvbS85MWYxYjYxOTA3NjhiOWU1MjdlMjlmYThjZDM4YzUxNy82NjBkZmMzMy92aWRlby90b3MvdXNlYXN0MmEvdG9zLXVzZWFzdDJhLXZlLTAwNTFjNzk5LWV1dHRwL29FUWlMWWFNM0ZmRFVBMmRtZUlBd0xJR0k4R1FMRmdmUGVLVmlBLw==/aee92ad7-bf25-44b3-b6ce-3cdec487b0c7?a=475769&bti=PDU2NmYwMy86&ch=0&cr=0&dr=1&cd=0%7C0%7C0%7C0&cv=1&br=1612&bt=806&cs=0&ds=1&ft=.NpOcInz7ThlnfErXq8Zmo&mime_type=video_mp4&qs=0&rc=ZDNkNTc8NzpnPDdmNjdpZkBpM3d4OHM5cml3cjMzODYzNEAzYi0yLy9eXy8xMjZhXjJjYSMtaDVlMmQ0cDFgLS1kMC1zcw%3D%3D&vvpl=1&l=202404031902241C319664B25FC57D0310&btag=e00088000&cc=13
